sep=|
Country|Resource|Quantity|Unit|Sector|Urgency|Time to ship from Canada to Country (days)|Date Resource is Required by (yyyy-mm-dd)
San Marino|Extraction|1931122|ton|Minerals and mining|0.04|7|2023-05-18
San Marino|Services|9717780.0|minute|Minerals and mining|0.45|13|2023-05-18
San Marino|Extraction|6263000000.0|gram|Forestry|0.21000000000000002|0|2023-05-05
Sao Tome and Principe|Non-metallic minerals|431334.42|ton|Minerals and mining|0.03|7|2023-05-28
Sao Tome and Principe|Secondary wood products|263344|pound|Forestry|0.05|0|2023-05-20
Sao Tome and Principe|Refined petroleum products (fuels and lubricants)|6530336.0|pint|Energy|0.01|6|2023-05-29
Sao Tome and Principe|Services|1020986|hour|Energy|0.08|13|2023-05-28
Sao Tome and Principe|Metallic minerals|1001270|metric_ton|Minerals and mining|0.07|5|2023-05-20
Sao Tome and Principe|Services|445.51|week|Minerals and mining|0.08|3|2023-05-05
Sao Tome and Principe|Bioenergy|9904|kilowatt_hour|Energy|0.23|11|2023-05-29
Sao Tome and Principe|Secondary paper products|253222.95|ton|Forestry|0.12|9|2023-05-23
Sao Tome and Principe|Extraction|78398560000.0|ounce|Minerals and mining|0.24000000000000002|1|2023-05-13
Sao Tome and Principe|Extraction|4908258|kilowatt_hour|Energy|0.09|7|2023-05-18
Saudi Arabia|Services|233.54|month|Forestry|0.0399999999999999|1|2023-05-14
Saudi Arabia|Crude oil|2821898.54|pint|Energy|0.09|12|2023-05-24
Saudi Arabia|Secondary wood products|76.67|ton|Forestry|0.09|7|2023-05-21
Saudi Arabia|Extraction|163841.19|metric_ton|Minerals and mining|0.02|1|2023-05-11
Saudi Arabia|Bioenergy|51213600000.0|joule|Energy|0.03|2|2023-05-03
Saudi Arabia|Other refined petroleum and coal products|1771.8|cubic_foot|Energy|0.14|1|2023-05-06
Saudi Arabia|Primary manufacturing|1809547170.96|british_thermal_unit|Minerals and mining|0.1|2|2023-05-15
Saudi Arabia|Natural gas|10407347.53|quart|Energy|0.04|0|2023-05-10
Saudi Arabia|Biofuels|428.16|cubic_foot|Energy|0.07|3|2023-05-12
Saudi Arabia|Petrochemicals|788550484.96|milliliter|Energy|0.02|4|2023-05-12
Saudi Arabia|Other bioproducts (from forestry biomass)|1.66|ton|Forestry|0.09999999999999999|3|2023-05-04
Saudi Arabia|Services and custom work|62.54|month|Forestry|0.05|4|2023-05-13
Saudi Arabia|Miscellaneous metal products|306777.65|pound|Minerals and mining|0.11|7|2023-05-16
Saudi Arabia|Services|56.48|year|Minerals and mining|0.1|2|2023-05-15
Senegal|Services|9384000.0|minute|Minerals and mining|0.009999999999999898|3|2023-05-03
Senegal|Refined petroleum products (fuels and lubricants)|112332.0|quart|Energy|0.08|11|2023-05-21
Senegal|Secondary paper products|20418000000.0|gram|Forestry|0.04|1|2023-05-02
Senegal|Bioenergy|53475076.2|british_thermal_unit|Energy|0.04|3|2023-05-07
Senegal|Coal|169586|ton|Minerals and mining|0.04|8|2023-05-22
Senegal|Bioenergy and biofuel (from forestry biomass)|6146|gallon|Forestry|0.04|6|2023-05-23
Senegal|Primary metallic minerals products|228886000.0|kilogram|Minerals and mining|0.11|3|2023-05-03
Senegal|Primary non-metallic minerals products|330858|metric_ton|Minerals and mining|0.04|2|2023-05-24
Senegal|Primary manufacturing|7501356000000.0|joule|Energy|0.11|1|2023-05-16
Senegal|Primary manufacturing|208895|kilowatt_hour|Minerals and mining|0.01|3|2023-05-13
Senegal|Miscellaneous metal products|150208|kilogram|Minerals and mining|0.03|1|2023-05-15
Senegal|Services and custom work|5.46|year|Forestry|0.09|7|2023-05-20
Senegal|Non-metallic minerals|150236|metric_ton|Minerals and mining|0.04|6|2023-05-28
Senegal|Services and custom work|7191120.0|minute|Minerals and mining|0.05|13|2023-05-21
Senegal|Primary pulp and paper products|144993.62|ton|Forestry|0.1|9|2023-05-25
Senegal|Extraction|27241000000.0|gram|Forestry|0.01|5|2023-05-21
Senegal|Primary sawmill and wood products|210305.6|meter|Forestry|0.06|1|2023-05-05
Senegal|Extraction|14313654000000.0|joule|Energy|0.1|0|2023-05-12
Serbia|Miscellaneous metal products|95600000.0|gram|Minerals and mining|0.11999999999999979|1|2023-05-03
Serbia|Natural gas|6847099.01|quart|Energy|0.07|1|2023-05-26
Serbia|Primary manufacturing|4335037|kilowatt_hour|Energy|0.04|0|2023-05-08
Serbia|Other refined petroleum and coal products|252712.0|pint|Energy|0.11|1|2023-05-11
Serbia|Biofuels|51095.1|pint|Energy|0.02|7|2023-05-21
Serbia|Bioenergy and biofuel (from forestry biomass)|66080.0|pint|Forestry|0.09|0|2023-05-02
Serbia|Primary forestry bioproducts|14205.49|ton|Forestry|0.09|4|2023-05-13
Serbia|Extraction|5254782000.0|pound|Minerals and mining|0.05|4|2023-05-05
Serbia|Services|2109.28|week|Forestry|0.04|1|2023-05-21
Serbia|Other bioproducts (from forestry biomass)|83070.18|ounce|Forestry|0.05|1|2023-05-13
Serbia|Services|2605991|hour|Energy|0.06|6|2023-05-21
Serbia|Primary non-metallic minerals products|444028.63|ton|Minerals and mining|0.11|0|2023-05-21
Serbia|Secondary paper products|233044043.49|pound|Forestry|0.03|1|2023-05-07
Serbia|Services and custom work|1394.42|day|Forestry|0.12|2|2023-05-12
Seychelles|Natural gas|2674794.39|pint|Energy|0.08|0|2023-05-13
Seychelles|Bioenergy|10477|kilowatt_hour|Energy|0.01|4|2023-05-04
Seychelles|Other bioproducts (from forestry biomass)|766000.0|gram|Forestry|0.01|3|2023-05-10
Seychelles|Crude oil|1270465000.0|milliliter|Energy|0.01|12|2023-05-24
Seychelles|Primary sawmill and wood products|127.25|kilometer|Forestry|0.04|1|2023-05-15
Seychelles|Metallic minerals|1486019|metric_ton|Minerals and mining|0.02|1|2023-05-04
Seychelles|Other refined petroleum and coal products|9395.87|cubic_foot|Energy|0.12|4|2023-05-11
Seychelles|Primary manufacturing|12982860000000.0|joule|Energy|0.13|4|2023-05-06
Seychelles|Electricity|3210572|kilowatt_hour|Energy|0.04|4|2023-05-04
Seychelles|Secondary paper products|22762000000.0|gram|Forestry|0.05|2|2023-05-03
Seychelles|Primary non-metallic minerals products|105222|metric_ton|Minerals and mining|0.14|4|2023-05-14
Seychelles|Services|245141|hour|Minerals and mining|0.06|4|2023-05-10
Seychelles|Services|3154.05|month|Energy|0.13|8|2023-05-20
Seychelles|Services and custom work|4517.75|day|Minerals and mining|0.16|0|2023-05-07
Sierra Leone|Primary forestry bioproducts|14148.17|ton|Forestry|0.1699999999999999|2|2023-05-04
Sierra Leone|Tertiary metal products|810211.23|metric_ton|Minerals and mining|0.13|10|2023-05-21
Sierra Leone|Primary manufacturing|6794678576.3|british_thermal_unit|Energy|0.04|10|2023-05-16
Sierra Leone|Petrochemicals|19942.87|cubic_foot|Energy|0.12|1|2023-05-14
Sierra Leone|Secondary paper products|312446|metric_ton|Forestry|0.14|9|2023-05-16
Sierra Leone|Other bioproducts (from forestry biomass)|518.09|pound|Forestry|0.12|3|2023-05-24
Sierra Leone|Metallic minerals|1611299149.5|pound|Minerals and mining|0.02|5|2023-05-26
Sierra Leone|Crude oil|2868249000.0|milliliter|Energy|0.04|2|2023-05-24
Sierra Leone|Secondary metal products|885984000.0|ounce|Minerals and mining|0.04|7|2023-05-25
Sierra Leone|Coal|85408721.72|kilogram|Minerals and mining|0.02|1|2023-05-28
Sierra Leone|Services and custom work|224.64|week|Minerals and mining|0.07|3|2023-05-05
Sierra Leone|Non-metallic minerals|587168.17|ton|Minerals and mining|0.09|8|2023-05-25
Singapore|Extraction|5109537600000.0|joule|Energy|0.04|7|2023-05-24
Singapore|Metallic minerals|43515405693.44|ounce|Minerals and mining|0.04|2|2023-05-20
Singapore|Primary metallic minerals products|310903000000.0|gram|Minerals and mining|0.12|4|2023-05-17
Singapore|Primary manufacturing|7455651264.01|british_thermal_unit|Energy|0.12|0|2023-05-05
Singapore|Primary sawmill and wood products|7821.47|meter|Forestry|0.11|1|2023-05-03
Singapore|Primary forestry bioproducts|2442|metric_ton|Forestry|0.02|10|2023-05-26
Singapore|Primary manufacturing|4125387846.71|british_thermal_unit|Forestry|0.03|2|2023-05-26
Singapore|Electricity|8045931600000.0|joule|Energy|0.1|5|2023-05-21
Singapore|Primary manufacturing|851788|kilowatt_hour|Minerals and mining|0.14|2|2023-05-06
Singapore|Tertiary metal products|40137248000.0|ounce|Minerals and mining|0.1|7|2023-05-23
Singapore|Primary pulp and paper products|160956|metric_ton|Forestry|0.04|6|2023-05-28
Singapore|Services and custom work|273.12|week|Forestry|0.12|5|2023-05-17
Singapore|Natural gas|8922864895.91|cubic_centimeter|Energy|0.02|0|2023-05-08
Sint Maarten (Dutch part)|Secondary metal products|22981711.02|kilogram|Minerals and mining|0.0799999999999999|4|2023-05-12
Sint Maarten (Dutch part)|Extraction|1724486.52|metric_ton|Minerals and mining|0.03|12|2023-05-16
Sint Maarten (Dutch part)|Services|287.14|month|Forestry|0.09|4|2023-05-12
Sint Maarten (Dutch part)|Bioenergy and biofuel (from forestry biomass)|39360.71|liter|Forestry|0.09|3|2023-05-08
Sint Maarten (Dutch part)|Primary manufacturing|407215162.04|british_thermal_unit|Minerals and mining|0.03|1|2023-05-09
Sint Maarten (Dutch part)|Natural gas|120124|cubic_foot|Energy|0.05|2|2023-05-15
Sint Maarten (Dutch part)|Other bioproducts (from forestry biomass)|2022|kilogram|Forestry|0.01|0|2023-05-22
Sint Maarten (Dutch part)|Metallic minerals|28026644275.34|ounce|Minerals and mining|0.03|13|2023-05-23
Sint Maarten (Dutch part)|Primary metallic minerals products|1281606654.89|pound|Minerals and mining|0.09|3|2023-05-15
Sint Maarten (Dutch part)|Petrochemicals|77388.0|quart|Energy|0.07|13|2023-05-19
Sint Maarten (Dutch part)|Electricity|7459930089.02|british_thermal_unit|Energy|0.06|1|2023-05-14
Sint Maarten (Dutch part)|Services|139462|hour|Minerals and mining|0.07|9|2023-05-18
Sint Maarten (Dutch part)|Extraction|36293000.0|kilogram|Forestry|0.03|5|2023-05-23
Sint Maarten (Dutch part)|Secondary paper products|174935000000.0|gram|Forestry|0.1|12|2023-05-25
Sint Maarten (Dutch part)|Extraction|2689257|kilowatt_hour|Energy|0.09|3|2023-05-28
Sint Maarten (Dutch part)|Secondary wood products|20.23|ton|Forestry|0.08|5|2023-05-28
Slovakia|Metallic minerals|917139.55|ton|Minerals and mining|0.22|2|2023-05-15
Slovakia|Other refined petroleum and coal products|133748.0|quart|Energy|0.12|3|2023-05-21
Slovakia|Other bioproducts (from forestry biomass)|0.92|metric_ton|Forestry|0.41|4|2023-05-06
Slovakia|Primary non-metallic minerals products|229781000000.0|gram|Minerals and mining|0.25|9|2023-05-16
Slovenia|Services and custom work|4.62|year|Forestry|0.08|11|2023-05-23
Slovenia|Electricity|755509|kilowatt_hour|Energy|0.09|2|2023-05-02
Slovenia|Other refined petroleum and coal products|28348.95|liter|Energy|0.05|2|2023-05-23
Slovenia|Primary manufacturing|13522503070.93|british_thermal_unit|Energy|0.06|1|2023-05-12
Slovenia|Primary manufacturing|2750169600000.0|joule|Minerals and mining|0.08|2|2023-05-18
Slovenia|Metallic minerals|1097863000.0|kilogram|Minerals and mining|0.01|7|2023-05-20
Slovenia|Bioenergy and biofuel (from forestry biomass)|28757773.32|cubic_centimeter|Forestry|0.08|11|2023-05-29
Slovenia|Other bioproducts (from forestry biomass)|1.72|ton|Forestry|0.01|10|2023-05-26
Slovenia|Tertiary metal products|658931|ton|Minerals and mining|0.07|8|2023-05-17
Slovenia|Services|18.9|year|Minerals and mining|0.05|0|2023-05-09
Slovenia|Services|68790.96|day|Energy|0.09|0|2023-05-05
Slovenia|Primary non-metallic minerals products|4663288317.66|ounce|Minerals and mining|0.04|4|2023-05-26
Slovenia|Biofuels|90340.5|pint|Energy|0.03|2|2023-05-03
Slovenia|Bioenergy|1673|kilowatt_hour|Energy|0.06|4|2023-05-16
Slovenia|Primary sawmill and wood products|185.55|kilometer|Forestry|0.01|1|2023-05-26
Slovenia|Primary manufacturing|1145953|kilowatt_hour|Forestry|0.09|5|2023-05-27
Slovenia|Miscellaneous metal products|138.73|ton|Minerals and mining|0.08|3|2023-05-19
Slovenia|Petrochemicals|223763261.38|cubic_centimeter|Energy|0.02|2|2023-05-07
Solomon Islands|Primary manufacturing|4664618750.09|british_thermal_unit|Minerals and mining|0.01|0|2023-05-04
Solomon Islands|Natural gas|322144|cubic_foot|Energy|0.09|3|2023-05-10
Solomon Islands|Secondary paper products|74922000000.0|gram|Forestry|0.06|8|2023-05-23
Solomon Islands|Miscellaneous metal products|588568.1|pound|Minerals and mining|0.16|9|2023-05-26
Solomon Islands|Coal|402142000.0|pound|Minerals and mining|0.01|2|2023-05-09
Solomon Islands|Extraction|10504194658.86|british_thermal_unit|Energy|0.04|1|2023-05-04
Solomon Islands|Bioenergy and biofuel (from forestry biomass)|7283|gallon|Forestry|0.08|3|2023-05-10
Solomon Islands|Other refined petroleum and coal products|312659871.71|cubic_centimeter|Energy|0.09|2|2023-05-09
Solomon Islands|Petrochemicals|446148.63|liter|Energy|0.02|2|2023-05-13
Solomon Islands|Biofuels|10101000.0|milliliter|Energy|0.15|3|2023-05-03
Solomon Islands|Services|46.94|year|Minerals and mining|0.01|0|2023-05-08
Solomon Islands|Crude oil|1044727.03|gallon|Energy|0.12000000000000001|6|2023-05-23
Solomon Islands|Other bioproducts (from forestry biomass)|4764.19|pound|Forestry|0.16|0|2023-05-25
Somalia|Secondary paper products|343145000000.0|gram|Forestry|0.06|12|2023-05-28
Somalia|Primary non-metallic minerals products|417655.83|ton|Minerals and mining|0.14|5|2023-05-27
Somalia|Refined petroleum products (fuels and lubricants)|700824|gallon|Energy|0.42|3|2023-05-02
Somalia|Miscellaneous metal products|37.43|ton|Minerals and mining|0.38|10|2023-05-22
South Africa|Natural gas|9765404.35|liter|Energy|1.0|2|2023-05-05
South Georgia and the South Sandwich Islands|Extraction|6148639581.39|ounce|Forestry|0.23|13|2023-05-22
South Georgia and the South Sandwich Islands|Primary manufacturing|982679|kilowatt_hour|Forestry|0.18|2|2023-05-26
South Georgia and the South Sandwich Islands|Primary pulp and paper products|2103104159.36|ounce|Forestry|0.01|4|2023-05-14
South Georgia and the South Sandwich Islands|Natural gas|445439|cubic_foot|Energy|0.05|2|2023-05-04
South Georgia and the South Sandwich Islands|Primary manufacturing|4564645200000.0|joule|Minerals and mining|0.04|1|2023-05-12
South Georgia and the South Sandwich Islands|Primary non-metallic minerals products|320840000000.0|gram|Minerals and mining|0.09|9|2023-05-17
South Georgia and the South Sandwich Islands|Metallic minerals|2536515329.83|ounce|Minerals and mining|0.19|3|2023-05-10
South Georgia and the South Sandwich Islands|Extraction|20144704000.0|ounce|Minerals and mining|0.21|1|2023-05-14
South Sudan|Services and custom work|31.75|month|Minerals and mining|0.1|10|2023-05-29
South Sudan|Natural gas|9738918.23|quart|Energy|0.05|2|2023-05-17
South Sudan|Other refined petroleum and coal products|411912.0|quart|Energy|0.09|7|2023-05-16
South Sudan|Primary manufacturing|14926950000000.0|joule|Energy|0.03|2|2023-05-10
South Sudan|Extraction|2308278.05|metric_ton|Minerals and mining|0.07|2|2023-05-04
South Sudan|Metallic minerals|60013531532.73|ounce|Minerals and mining|0.05|0|2023-05-10
South Sudan|Services|12931.54|day|Minerals and mining|0.1|10|2023-05-26
South Sudan|Primary manufacturing|14742|kilowatt_hour|Minerals and mining|0.09|4|2023-05-22
South Sudan|Bioenergy and biofuel (from forestry biomass)|1383.19|cubic_foot|Forestry|0.08|9|2023-05-28
South Sudan|Crude oil|3911730000.0|milliliter|Energy|0.02|0|2023-05-07
South Sudan|Miscellaneous metal products|70792|kilogram|Minerals and mining|0.03|3|2023-05-08
South Sudan|Tertiary metal products|33337280000.0|ounce|Minerals and mining|0.07|1|2023-05-03
South Sudan|Extraction|185444.04|ton|Forestry|0.03|4|2023-05-25
South Sudan|Secondary metal products|158500|ton|Minerals and mining|0.05|5|2023-05-19
South Sudan|Extraction|3995531990.72|british_thermal_unit|Energy|0.02|9|2023-05-28
South Sudan|Primary pulp and paper products|573027716.49|pound|Forestry|0.01|3|2023-05-26
South Sudan|Refined petroleum products (fuels and lubricants)|1160622394.62|cubic_centimeter|Energy|0.09|13|2023-05-29
South Sudan|Primary non-metallic minerals products|302206|metric_ton|Minerals and mining|0.02|6|2023-05-20
Spain|Extraction|169383184.36|kilogram|Minerals and mining|0.4|3|2023-05-12
Spain|Bioenergy|20121396.4|british_thermal_unit|Energy|0.2|1|2023-05-18
Spain|Primary manufacturing|3554372848.46|british_thermal_unit|Minerals and mining|0.3|4|2023-05-06
Spain|Non-metallic minerals|847936.44|ton|Minerals and mining|0.09|4|2023-05-11
Spain|Miscellaneous metal products|209.37|ton|Minerals and mining|0.01|1|2023-05-05
Sri Lanka|Services|49.36|year|Minerals and mining|0.07|8|2023-05-23
Sri Lanka|Metallic minerals|1203282000.0|kilogram|Minerals and mining|0.12|0|2023-05-20
Sri Lanka|Tertiary metal products|657052134748.24|gram|Minerals and mining|0.13|5|2023-05-23
Sri Lanka|Primary sawmill and wood products|235632.0|yard|Forestry|0.01|1|2023-05-20
Sri Lanka|Refined petroleum products (fuels and lubricants)|2427960.0|pint|Energy|0.05|1|2023-05-07
Sri Lanka|Extraction|1577287|kilowatt_hour|Energy|0.07|0|2023-05-25
Sri Lanka|Primary metallic minerals products|447520.76|ton|Minerals and mining|0.11|3|2023-05-03
Sri Lanka|Extraction|218647857.77|pound|Forestry|0.11|3|2023-05-28
Sri Lanka|Services and custom work|260.15|week|Forestry|0.03|1|2023-05-14
Sri Lanka|Other bioproducts (from forestry biomass)|0.55|metric_ton|Forestry|0.01|2|2023-05-29
Sri Lanka|Non-metallic minerals|3689691693.89|ounce|Minerals and mining|0.07|6|2023-05-22
Sri Lanka|Coal|8697632000.0|ounce|Minerals and mining|0.01|4|2023-05-14
Sri Lanka|Miscellaneous metal products|2310.44|pound|Minerals and mining|0.11|12|2023-05-20
Sri Lanka|Extraction|2027547914.87|kilogram|Minerals and mining|0.1|0|2023-05-10
Sudan (the)|Services|129519|hour|Minerals and mining|0.1|0|2023-05-09
Sudan (the)|Services and custom work|147.97|month|Minerals and mining|0.01|3|2023-05-24
Sudan (the)|Non-metallic minerals|692145000.0|kilogram|Minerals and mining|0.07|3|2023-05-25
Sudan (the)|Primary metallic minerals products|25688156967.9|ounce|Minerals and mining|0.01|0|2023-05-07
Sudan (the)|Miscellaneous metal products|23516|kilogram|Minerals and mining|0.07|4|2023-05-19
Sudan (the)|Other refined petroleum and coal products|809256.0|pint|Energy|0.06|1|2023-05-29
Sudan (the)|Primary manufacturing|1062704|kilowatt_hour|Energy|0.08|2|2023-05-03
Sudan (the)|Bioenergy and biofuel (from forestry biomass)|7461046.63|cubic_centimeter|Forestry|0.1|10|2023-05-27
Sudan (the)|Primary manufacturing|2148008400000.0|joule|Forestry|0.04|0|2023-05-02
Sudan (the)|Services and custom work|27.46|week|Forestry|0.049999999999999996|4|2023-05-02
Sudan (the)|Services|12111.07|week|Energy|0.09|11|2023-05-26
Sudan (the)|Biofuels|15104000.0|milliliter|Energy|0.09|6|2023-05-26
Sudan (the)|Extraction|2426050|ton|Minerals and mining|0.05|1|2023-05-06
Sudan (the)|Primary pulp and paper products|441907.79|ton|Forestry|0.01|0|2023-05-10
Sudan (the)|Services|9617.04|day|Forestry|0.08|0|2023-05-14
Sudan (the)|Primary forestry bioproducts|11827000.0|kilogram|Forestry|0.09|6|2023-05-18
Suriname|Extraction|1802048.1|metric_ton|Minerals and mining|0.02|2|2023-05-18
Suriname|Natural gas|14238729872.93|milliliter|Energy|0.18|4|2023-05-17
Suriname|Secondary wood products|1536096.0|ounce|Forestry|0.14|4|2023-05-13
Suriname|Primary forestry bioproducts|6883.93|ton|Forestry|0.03|2|2023-05-04
Suriname|Services and custom work|10423740.0|minute|Minerals and mining|0.11|1|2023-05-13
Suriname|Primary manufacturing|600202800000.0|joule|Minerals and mining|0.12|2|2023-05-19
Suriname|Services|599.86|month|Energy|0.08|3|2023-05-13
Suriname|Other refined petroleum and coal products|234195856.25|cubic_centimeter|Energy|0.02|3|2023-05-11
Suriname|Secondary paper products|68653.05|ton|Forestry|0.15|0|2023-05-04
Suriname|Services|2146.28|week|Minerals and mining|0.01|0|2023-05-06
Suriname|Miscellaneous metal products|359.28|ton|Minerals and mining|0.02|9|2023-05-23
Suriname|Metallic minerals|3618352310.47|pound|Minerals and mining|0.01|6|2023-05-19
Suriname|Primary pulp and paper products|239459.5|ton|Forestry|0.05|2|2023-05-09
Suriname|Primary manufacturing|1285851600000.0|joule|Forestry|0.06|1|2023-05-07
Svalbard and Jan Mayen|Biofuels|17845.35|quart|Energy|0.37|7|2023-05-28
Svalbard and Jan Mayen|Natural gas|18717407280.47|cubic_centimeter|Energy|0.63|4|2023-05-02
Sweden|Primary manufacturing|959205600000.0|joule|Forestry|0.13999999999999999|2|2023-05-16
Sweden|Primary manufacturing|469979|kilowatt_hour|Minerals and mining|0.12|2|2023-05-10
Sweden|Biofuels|34859000.0|cubic_centimeter|Energy|0.01|13|2023-05-20
Sweden|Non-metallic minerals|890755.72|ton|Minerals and mining|0.15|4|2023-05-12
Sweden|Petrochemicals|363988.0|quart|Energy|0.1|2|2023-05-06
Sweden|Bioenergy and biofuel (from forestry biomass)|2059.26|liter|Forestry|0.01|2|2023-05-04
Sweden|Services and custom work|16.21|year|Minerals and mining|0.13|12|2023-05-19
Sweden|Tertiary metal products|1424212000.0|pound|Minerals and mining|0.09|6|2023-05-25
Sweden|Natural gas|17340075862.23|cubic_centimeter|Energy|0.04|2|2023-05-11
Sweden|Secondary paper products|64865000.0|kilogram|Forestry|0.07|1|2023-05-21
Sweden|Primary pulp and paper products|302273000.0|kilogram|Forestry|0.01|3|2023-05-15
Sweden|Extraction|2001418.27|metric_ton|Minerals and mining|0.13|12|2023-05-24
Switzerland|Services and custom work|5560.17|day|Minerals and mining|0.19|1|2023-05-06
Switzerland|Tertiary metal products|638718.84|metric_ton|Minerals and mining|0.01|13|2023-05-16
Switzerland|Primary forestry bioproducts|13109000000.0|gram|Forestry|0.18|4|2023-05-10
Switzerland|Coal|267405|ton|Minerals and mining|0.03|0|2023-05-23
Switzerland|Biofuels|44986.39|quart|Energy|0.049999999999999996|1|2023-05-13
Switzerland|Petrochemicals|485256.0|quart|Energy|0.17|12|2023-05-19
Switzerland|Refined petroleum products (fuels and lubricants)|184370|gallon|Energy|0.19|5|2023-05-16
Switzerland|Services|2899.89|month|Energy|0.18|4|2023-05-29
Syrian Arab Republic|Services|33.64|year|Forestry|0.22|0|2023-05-04
Syrian Arab Republic|Primary sawmill and wood products|161063.33|meter|Forestry|0.01|5|2023-05-24
Syrian Arab Republic|Bioenergy|54594258.5|british_thermal_unit|Energy|0.26|4|2023-05-14
Syrian Arab Republic|Biofuels|20727|liter|Energy|0.4|1|2023-05-23
Syrian Arab Republic|Other refined petroleum and coal products|55759115.58|cubic_centimeter|Energy|0.11|1|2023-05-23
Taiwan (Province of China)|Secondary wood products|2908384.0|ounce|Forestry|0.09|13|2023-05-20
Taiwan (Province of China)|Extraction|196005.28|ton|Forestry|0.04|2|2023-05-11
Taiwan (Province of China)|Petrochemicals|690292.55|liter|Energy|0.07|13|2023-05-29
Taiwan (Province of China)|Extraction|1511100|ton|Minerals and mining|0.04|12|2023-05-20
Taiwan (Province of China)|Miscellaneous metal products|165523.07|pound|Minerals and mining|0.18|1|2023-05-16
Taiwan (Province of China)|Metallic minerals|2542921963.17|pound|Minerals and mining|0.08|2|2023-05-02
Taiwan (Province of China)|Primary non-metallic minerals products|311107.53|ton|Minerals and mining|0.08|12|2023-05-21
Taiwan (Province of China)|Services and custom work|885.43|week|Minerals and mining|0.28|12|2023-05-26
Taiwan (Province of China)|Primary metallic minerals products|35525.29|ton|Minerals and mining|0.07|7|2023-05-21
Taiwan (Province of China)|Services|4564.83|day|Minerals and mining|0.07|5|2023-05-19
Tajikistan|Primary sawmill and wood products|154013.61|meter|Forestry|0.04|1|2023-05-05
Tajikistan|Primary manufacturing|686919|kilowatt_hour|Minerals and mining|0.13|4|2023-05-02
Tajikistan|Biofuels|13395.64|quart|Energy|0.03|3|2023-05-11
Tajikistan|Services and custom work|13.62|year|Minerals and mining|0.12|3|2023-05-19
Tajikistan|Services and custom work|74.91|month|Forestry|0.12|11|2023-05-17
Tajikistan|Other bioproducts (from forestry biomass)|167.55|pound|Forestry|0.03|4|2023-05-15
Tajikistan|Non-metallic minerals|951892114.06|pound|Minerals and mining|0.04|4|2023-05-12
Tajikistan|Primary manufacturing|6326348400000.0|joule|Energy|0.11|3|2023-05-11
Tajikistan|Electricity|8873030815.43|british_thermal_unit|Energy|0.1|2|2023-05-10
Tajikistan|Extraction|129093882.24|pound|Forestry|0.11|4|2023-05-29
Tajikistan|Primary metallic minerals products|2604805720.17|ounce|Minerals and mining|0.04|11|2023-05-19
Tajikistan|Primary pulp and paper products|222326000000.0|gram|Forestry|0.09|11|2023-05-18
Tajikistan|Services|399.91|month|Minerals and mining|0.04|0|2023-05-29
Tanzania, United Republic of|Tertiary metal products|832922|ton|Minerals and mining|0.11000000000000011|0|2023-05-13
Tanzania, United Republic of|Primary sawmill and wood products|3394356.0|inch|Forestry|0.12|0|2023-05-11
Tanzania, United Republic of|Other refined petroleum and coal products|1872.06|cubic_foot|Energy|0.06|4|2023-05-09
Tanzania, United Republic of|Primary pulp and paper products|29902|metric_ton|Forestry|0.06|2|2023-05-19
Tanzania, United Republic of|Refined petroleum products (fuels and lubricants)|908588.0|quart|Energy|0.13|1|2023-05-15
Tanzania, United Republic of|Services|3599.02|month|Energy|0.1|2|2023-05-15
Tanzania, United Republic of|Extraction|197917.79|ton|Forestry|0.1|1|2023-05-09
Tanzania, United Republic of|Other bioproducts (from forestry biomass)|0.57|metric_ton|Forestry|0.09|2|2023-05-02
Tanzania, United Republic of|Secondary paper products|211587.55|ton|Forestry|0.01|6|2023-05-25
Tanzania, United Republic of|Non-metallic minerals|503475.18|ton|Minerals and mining|0.08|9|2023-05-20
Tanzania, United Republic of|Biofuels|28027|liter|Energy|0.01|3|2023-05-04
Tanzania, United Republic of|Services|447166|hour|Minerals and mining|0.03|12|2023-05-23
Tanzania, United Republic of|Coal|198410374.49|kilogram|Minerals and mining|0.1|2|2023-05-10
Thailand|Crude oil|572094.17|gallon|Energy|0.0999999999999999|4|2023-05-06
Thailand|Bioenergy|35622000000.0|joule|Energy|0.06|4|2023-05-12
Thailand|Primary forestry bioproducts|5101000000.0|gram|Forestry|0.04|0|2023-05-04
Thailand|Non-metallic minerals|420474.44|ton|Minerals and mining|0.060000000000000005|0|2023-05-05
Thailand|Secondary paper products|321329.26|ton|Forestry|0.09000000000000001|10|2023-05-18
Thailand|Biofuels|22787.48|quart|Energy|0.09|10|2023-05-24
Thailand|Services and custom work|2.14|year|Forestry|0.19|6|2023-05-19
Thailand|Services and custom work|3446040.0|minute|Minerals and mining|0.14|0|2023-05-26
Thailand|Primary non-metallic minerals products|1021174584.57|pound|Minerals and mining|0.23|12|2023-05-24
Timor-Leste|Other refined petroleum and coal products|105360|gallon|Energy|0.44|0|2023-05-12
Timor-Leste|Services|1090847|hour|Energy|0.38|6|2023-05-23
Timor-Leste|Secondary wood products|98132.44|kilogram|Forestry|0.18|2|2023-05-05
Togo|Crude oil|627278.39|gallon|Energy|1.0|3|2023-05-06
Tokelau|Other bioproducts (from forestry biomass)|3994.78|pound|Forestry|1.0|7|2023-05-23
Tonga|Extraction|12003580800000.0|joule|Energy|1.0|0|2023-05-07
Trinidad and Tobago|Natural gas|11621403742.44|milliliter|Energy|0.44|2|2023-05-14
